2024-07-13 10:44:19,717 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-07-13 10:46:52,047 [Worker-0: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-13 10:46:52,051 [Worker-0: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\msfar\Downloads\Eureka\Eureka\src\test\resources
2024-07-13 10:47:38,956 [Worker-7: Rebuilding] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2024-07-13 10:47:38,962 [Worker-7: Rebuilding] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-13 10:47:38,968 [Worker-7: Rebuilding] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\msfar\Downloads\Eureka\Eureka\src\test\resources
2024-07-13 10:49:34,269 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example:GateWayAPI:0.0.1-SNAPSHOT @ C:\Users\msfar\Downloads\Eureka\GateWayAPI\pom.xml.
2024-07-13 10:49:35,450 [Worker-4: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /GateWayAPI/src/main/java
2024-07-13 10:49:35,451 [Worker-4: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /GateWayAPI/src/main/resources
2024-07-13 10:49:35,461 [Worker-4: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /GateWayAPI/src/main/resources
2024-07-13 10:49:35,471 [Worker-4: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /GateWayAPI/src/test/java
2024-07-13 10:49:35,472 [Worker-4: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /GateWayAPI/src/test/resources
2024-07-13 10:49:35,998 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 2 sec
2024-07-13 10:49:36,001 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2024-07-13 10:49:36,393 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example:GateWayAPI:0.0.1-SNAPSHOT @ C:\Users\msfar\Downloads\Eureka\GateWayAPI\pom.xml.
2024-07-13 10:49:38,354 [Worker-4: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /GateWayAPI/src/main/java
2024-07-13 10:49:38,355 [Worker-4: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /GateWayAPI/src/main/resources
2024-07-13 10:49:38,356 [Worker-4: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /GateWayAPI/src/main/resources
2024-07-13 10:49:38,356 [Worker-4: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /GateWayAPI/src/test/java
2024-07-13 10:49:38,357 [Worker-4: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /GateWayAPI/src/test/resources
2024-07-13 10:49:39,216 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed for 1 poms: local refresh takes 0.00 sec, refresh facades takes 2.00 sec, update config takes 0.00 sec 
2024-07-13 10:49:39,779 [Worker-2: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2024-07-13 10:49:39,799 [Worker-2: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-13 10:49:39,804 [Worker-2: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\msfar\Downloads\Eureka\GateWayAPI\src\test\resources
2024-07-13 10:51:25,718 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2024-07-13 10:51:25,727 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-13 10:51:25,730 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\msfar\Downloads\Eureka\GateWayAPI\src\test\resources
2024-07-13 10:56:24,221 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/springframework/boot/spring-boot-starter-data-jpa/3.2.7/spring-boot-starter-data-jpa-3.2.7.pom
2024-07-13 10:56:24,415 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/springframework/boot/spring-boot-starter-data-jpa/3.2.7/spring-boot-starter-data-jpa-3.2.7.pom
2024-07-13 10:56:24,469 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/springframework/boot/spring-boot-starter-aop/3.2.7/spring-boot-starter-aop-3.2.7.pom
2024-07-13 10:56:24,853 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/springframework/boot/spring-boot-starter-aop/3.2.7/spring-boot-starter-aop-3.2.7.pom
2024-07-13 10:56:24,993 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/springframework/boot/spring-boot-starter-jdbc/3.2.7/spring-boot-starter-jdbc-3.2.7.pom
2024-07-13 10:56:25,250 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/springframework/boot/spring-boot-starter-jdbc/3.2.7/spring-boot-starter-jdbc-3.2.7.pom
2024-07-13 10:56:25,412 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/com/zaxxer/HikariCP/5.0.1/HikariCP-5.0.1.pom
2024-07-13 10:56:25,914 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/com/zaxxer/HikariCP/5.0.1/HikariCP-5.0.1.pom
2024-07-13 10:56:25,994 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/hibernate/orm/hibernate-core/6.4.9.Final/hibernate-core-6.4.9.Final.pom
2024-07-13 10:56:26,342 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/hibernate/orm/hibernate-core/6.4.9.Final/hibernate-core-6.4.9.Final.pom
2024-07-13 10:56:26,537 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/springframework/data/spring-data-jpa/3.2.7/spring-data-jpa-3.2.7.pom
2024-07-13 10:56:26,810 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/springframework/data/spring-data-jpa/3.2.7/spring-data-jpa-3.2.7.pom
2024-07-13 10:56:27,441 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/springframework/data/spring-data-jpa-parent/3.2.7/spring-data-jpa-parent-3.2.7.pom
2024-07-13 10:56:27,902 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/springframework/data/spring-data-jpa-parent/3.2.7/spring-data-jpa-parent-3.2.7.pom
2024-07-13 10:56:28,338 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/springframework/data/build/spring-data-parent/3.2.7/spring-data-parent-3.2.7.pom
2024-07-13 10:56:29,165 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/springframework/data/build/spring-data-parent/3.2.7/spring-data-parent-3.2.7.pom
2024-07-13 10:56:29,414 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/springframework/data/build/spring-data-build/3.2.7/spring-data-build-3.2.7.pom
2024-07-13 10:56:29,959 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-13 10:56:29,959 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-13 10:56:29,962 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\msfar\Downloads\Eureka\GateWayAPI\src\test\resources
2024-07-13 10:56:30,174 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/springframework/data/build/spring-data-build/3.2.7/spring-data-build-3.2.7.pom
2024-07-13 10:56:30,640 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/springframework/data/spring-data-commons/3.2.7/spring-data-commons-3.2.7.pom
2024-07-13 10:56:30,926 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/springframework/data/spring-data-commons/3.2.7/spring-data-commons-3.2.7.pom
2024-07-13 10:56:31,503 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/springframework/boot/spring-boot-starter-data-jpa/3.2.7/spring-boot-starter-data-jpa-3.2.7.jar
2024-07-13 10:56:31,748 [Worker-5: reload maven project] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/springframework/boot/spring-boot-starter-data-jpa/3.2.7/spring-boot-starter-data-jpa-3.2.7.jar
2024-07-13 10:56:32,180 [BasicRepositoryConnector-10.2.140.221-0-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/com/zaxxer/HikariCP/5.0.1/HikariCP-5.0.1.jar
2024-07-13 10:56:32,325 [BasicRepositoryConnector-10.2.140.221-0-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/springframework/boot/spring-boot-starter-aop/3.2.7/spring-boot-starter-aop-3.2.7.jar
2024-07-13 10:56:32,615 [BasicRepositoryConnector-10.2.140.221-0-4] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/springframework/data/spring-data-jpa/3.2.7/spring-data-jpa-3.2.7.jar
2024-07-13 10:56:32,862 [BasicRepositoryConnector-10.2.140.221-0-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/springframework/boot/spring-boot-starter-jdbc/3.2.7/spring-boot-starter-jdbc-3.2.7.jar
2024-07-13 10:56:33,163 [BasicRepositoryConnector-10.2.140.221-0-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/springframework/boot/spring-boot-starter-aop/3.2.7/spring-boot-starter-aop-3.2.7.jar
2024-07-13 10:56:33,258 [BasicRepositoryConnector-10.2.140.221-0-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/springframework/boot/spring-boot-starter-jdbc/3.2.7/spring-boot-starter-jdbc-3.2.7.jar
2024-07-13 10:56:33,810 [BasicRepositoryConnector-10.2.140.221-0-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/com/zaxxer/HikariCP/5.0.1/HikariCP-5.0.1.jar
2024-07-13 10:56:33,946 [BasicRepositoryConnector-10.2.140.221-0-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/springframework/data/spring-data-commons/3.2.7/spring-data-commons-3.2.7.jar
2024-07-13 10:56:36,380 [Worker-8: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-13 10:56:36,381 [Worker-8: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-13 10:56:36,385 [Worker-8: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\msfar\Downloads\Eureka\GateWayAPI\src\test\resources
2024-07-13 10:56:36,788 [BasicRepositoryConnector-10.2.140.221-0-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/hibernate/orm/hibernate-core/6.4.9.Final/hibernate-core-6.4.9.Final.jar
2024-07-13 10:56:41,870 [BasicRepositoryConnector-10.2.140.221-0-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/springframework/data/spring-data-commons/3.2.7/spring-data-commons-3.2.7.jar
2024-07-13 10:56:52,476 [BasicRepositoryConnector-10.2.140.221-0-4] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/springframework/data/spring-data-jpa/3.2.7/spring-data-jpa-3.2.7.jar
2024-07-13 10:57:08,132 [BasicRepositoryConnector-10.2.140.221-0-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/hibernate/orm/hibernate-core/6.4.9.Final/hibernate-core-6.4.9.Final.jar
2024-07-13 10:59:25,030 [Worker-8: Import Getting Started Content] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example:ConfigServer:0.0.1-SNAPSHOT @ C:\Users\msfar\Downloads\Eureka\ConfigServer\pom.xml.
2024-07-13 10:59:26,176 [Worker-8: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/com/fasterxml/jackson/dataformat/jackson-dataformat-yaml/2.15.4/jackson-dataformat-yaml-2.15.4.pom
2024-07-13 10:59:26,589 [Worker-8: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/com/fasterxml/jackson/dataformat/jackson-dataformat-yaml/2.15.4/jackson-dataformat-yaml-2.15.4.pom
2024-07-13 10:59:26,795 [Worker-8: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/com/fasterxml/jackson/dataformat/jackson-dataformats-text/2.15.4/jackson-dataformats-text-2.15.4.pom
2024-07-13 10:59:27,105 [Worker-8: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/com/fasterxml/jackson/dataformat/jackson-dataformats-text/2.15.4/jackson-dataformats-text-2.15.4.pom
2024-07-13 10:59:27,985 [Worker-8: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/com/fasterxml/jackson/dataformat/jackson-dataformat-yaml/2.15.4/jackson-dataformat-yaml-2.15.4.jar
2024-07-13 10:59:28,496 [Worker-8: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/com/fasterxml/jackson/dataformat/jackson-dataformat-yaml/2.15.4/jackson-dataformat-yaml-2.15.4.jar
2024-07-13 10:59:28,814 [Worker-8: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ConfigServer/src/main/java
2024-07-13 10:59:28,815 [Worker-8: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ConfigServer/src/main/resources
2024-07-13 10:59:28,823 [Worker-8: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ConfigServer/src/main/resources
2024-07-13 10:59:28,830 [Worker-8: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ConfigServer/src/test/java
2024-07-13 10:59:28,831 [Worker-8: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ConfigServer/src/test/resources
2024-07-13 10:59:29,281 [Worker-8: Import Getting Started Content] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 4 sec
2024-07-13 10:59:29,283 [Worker-8: Import Getting Started Content] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2024-07-13 10:59:29,633 [Worker-8: Import Getting Started Content] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example:ConfigServer:0.0.1-SNAPSHOT @ C:\Users\msfar\Downloads\Eureka\ConfigServer\pom.xml.
2024-07-13 10:59:30,479 [Worker-5: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/springframework/cloud/spring-cloud-config-server/4.1.2/spring-cloud-config-server-4.1.2-javadoc.jar
2024-07-13 10:59:30,551 [Worker-8: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ConfigServer/src/main/java
2024-07-13 10:59:30,551 [Worker-8: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ConfigServer/src/main/resources
2024-07-13 10:59:30,552 [Worker-8: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ConfigServer/src/main/resources
2024-07-13 10:59:30,553 [Worker-8: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ConfigServer/src/test/java
2024-07-13 10:59:30,554 [Worker-8: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ConfigServer/src/test/resources
2024-07-13 10:59:30,774 [Worker-5: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/springframework/cloud/spring-cloud-config-server/4.1.2/spring-cloud-config-server-4.1.2-javadoc.jar
2024-07-13 10:59:30,788 [Worker-5: Download sources and javadoc] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded javadoc for org.springframework.cloud:spring-cloud-config-server:4.1.2
2024-07-13 10:59:31,007 [Worker-8: Import Getting Started Content] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed for 1 poms: local refresh takes 0.00 sec, refresh facades takes 1.00 sec, update config takes 0.00 sec 
2024-07-13 10:59:31,458 [Worker-9: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2024-07-13 10:59:31,473 [Worker-9: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-13 10:59:31,478 [Worker-9: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\msfar\Downloads\Eureka\ConfigServer\src\test\resources
2024-07-13 10:59:33,345 [Worker-5: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/eclipse/jgit/org.eclipse.jgit/6.6.1.202309021850-r/org.eclipse.jgit-6.6.1.202309021850-r-javadoc.jar
2024-07-13 11:00:17,932 [Worker-5: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/eclipse/jgit/org.eclipse.jgit/6.6.1.202309021850-r/org.eclipse.jgit-6.6.1.202309021850-r-javadoc.jar
2024-07-13 11:00:17,944 [Worker-5: Download sources and javadoc] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded javadoc for org.eclipse.jgit:org.eclipse.jgit:6.6.1.202309021850-r
2024-07-13 11:00:19,198 [Worker-5: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/com/googlecode/javaewah/JavaEWAH/1.2.3/JavaEWAH-1.2.3-javadoc.jar
2024-07-13 11:00:26,379 [Worker-5: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/com/googlecode/javaewah/JavaEWAH/1.2.3/JavaEWAH-1.2.3-javadoc.jar
2024-07-13 11:00:26,392 [Worker-5: Download sources and javadoc] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded javadoc for com.googlecode.javaewah:JavaEWAH:1.2.3
2024-07-13 11:00:26,945 [Worker-5: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/eclipse/jgit/org.eclipse.jgit.http.apache/6.6.1.202309021850-r/org.eclipse.jgit.http.apache-6.6.1.202309021850-r-javadoc.jar
2024-07-13 11:00:29,323 [Worker-5: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/eclipse/jgit/org.eclipse.jgit.http.apache/6.6.1.202309021850-r/org.eclipse.jgit.http.apache-6.6.1.202309021850-r-javadoc.jar
2024-07-13 11:00:29,338 [Worker-5: Download sources and javadoc] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded javadoc for org.eclipse.jgit:org.eclipse.jgit.http.apache:6.6.1.202309021850-r
2024-07-13 11:00:30,284 [Worker-5: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://10.2.140.221:8081/repository/maven-public/org/apache/httpcomponents/httpclient/4.5.14/httpclient-4.5.14-javadoc.jar
2024-07-13 11:01:02,757 [Worker-5: Download sources and javadoc] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.2.140.221:8081/repository/maven-public/org/apache/httpcomponents/httpclient/4.5.14/httpclient-4.5.14-javadoc.jar
